timepoint_id,timepoint_code,timepoint_name,timepoint_desc,timepoint_lat,timepoint_lon,zone_id,timepoint_url,location_type,parent_station,timepoint_timezone,wheelchair_boarding
77070,6506,"Hilltop Rd and Old Lee Hwy",,38.875804,-77.237864,,,,,,1
77071,5378,"Gosnell Rd and Leesburg Pike",,38.923461,-77.237131,,,,,,1
77072,6502,"Hilltop Rd and Andiron La",,38.877090,-77.242005,,,,,,1
77073,6508,"Backlick Rd and John Marr Dr",,38.829410,-77.194518,,,,,,1
77078,559,"Richmond Hwy and Pohick Rd",,38.708359,-77.160334,,,,,,0
77080,2013,"Fair Ridge Dr and Apple Orchard Ct",,38.868537,-77.370625,,,,,,1
77081,3713,"S Van Dorn St and Crown Royal Dr",,38.788472,-77.136752,,,,,,1
77170,6510,"Virginia Ave Nw and 21St St Nw",,38.894998,-77.046242,,,,,,1
77171,6511,"Virginia Ave and 19Th St",,38.893077,-77.042791,,,,,,1
77172,6512,"18Th St and E St",,38.895245,-77.041591,,,,,,1
77173,6513,"19Th St and F St Nw",,38.897491,-77.043552,,,,,,0
77268,4979,"Monument Dr and West Ox",,38.863303,-77.367539,,,,,,1
77270,3855,"Birchleigh Way and Springleigh Way",,38.756917,-77.170728,,,,,,1
77272,1719,"Crestleigh Way and Birchleigh Way",,38.756563,-77.168799,,,,,,1
77376,6516,"Spring Hill Metro Station",,38.929246,-77.241406,,,,,,1
77377,6522,"Dunn Loring Metro",,38.882254,-77.228961,,,,,,1
77378,6533,"West Ox Rd and West Ox Rd",,38.909641,-77.380916,,,,,,1
77379,6345,"Dunn Loring Metro",,38.882332,-77.228723,,,,,,1
77380,6521,"Mclean Metro Station",,38.924545,-77.207909,,,,,,1
77381,5889,"West Ox Rd and Bennett Rd",,38.895524,-77.380257,,,,,,1
77382,3669,"Tysons Westpark",,38.932772,-77.231888,,,,,,1
77383,6529,"Silverbrook Rd and White Spruce Way",,38.715074,-77.233145,,,,,,1
77384,6518,"Spring Hill Metro Station",,38.929341,-77.241497,,,,,,1
77385,6527,"Pole Rd and Leaf Rd",,38.729618,-77.123131,,,,,,1
77386,6528,"Silverbrook Rd and White Spruce Way",,38.715113,-77.233009,,,,,,1
77387,6525,"Westpark Dr and International Dr",,38.926117,-77.231846,,,,,,1
77389,6515,"Spring Hill Metro Station",,38.929143,-77.241308,,,,,,1
77390,6519,"Spring Hill Metro Station",,38.929436,-77.241596,,,,,,1
77391,6524,"Westpark Dr and International Dr",,38.926409,-77.231928,,,,,,1
77392,5950,"Stringfellow Rd Park and Ride",,38.853205,-77.404089,,,,,,1
77393,6523,"Herndon-Monroe Park and Ride",,38.951849,-77.383079,,,,,,1
77394,3665,"Tysons Westpark",,38.932652,-77.231640,,,,,,1
77395,6526,"Herndon Pkwy and Spruce Ct",,38.960688,-77.396335,,,,,,1
77396,6347,"Dunn Loring Metro",,38.882395,-77.228553,,,,,,1
77462,6187,"Saratoga Park and Ride",,38.746009,-77.209373,,,,,,1
77463,6186,"Saratoga Park-and-ride",,38.745881,-77.209593,,,,,,1
77464,6459,"Sacremento Dr and Richmond Hwy",,38.720823,-77.125861,,,,,,1
77466,6332,"Richmond Hy and Belvoir Rd",,38.711606,-77.143169,,,,,,0
77467,1004,"Richmond Hwy and Backlick Rd",,38.708875,-77.160438,,,,,,0
77468,1190,"Defense Logistics Agency",,38.721032,-77.162215,,,,,,0
77470,4310,"Singletons Way and George Baylor Dr",,38.828940,-77.430990,,,,,,1
77471,6257,"Mark Center Transit Center",,38.831909,-77.116752,,,,,,1
77473,6074,"Gunston Rd and Goethals Rd",,38.712051,-77.151933,,,,,,1
77474,3653,"Thomas Jefferson Dr and Golden Harvest Dr",,38.947478,-77.406450,,,,,,1
77476,2587,"Laurel Crest Dr and Bitterroot Ct",,38.716398,-77.226846,,,,,,1
77477,6072,"John J Kingman Rd and Beulah St",,38.722477,-77.159124,,,,,,1
77484,3956,"Reston South Park And Ride",,38.926065,-77.372192,,,,,,1
77487,2814,"Monroe St and Eastpark Dr",,38.949143,-77.391092,,,,,,1
77488,6534,"International Dr and Lincoln Cir",,38.929937,-77.232125,,,,,,1
77489,3040,"13869 Park Center Rd",,38.932780,-77.426020,,,,,,1
77490,6449,"Reston Hospital Center",,38.961565,-77.362908,,,,,,1
77491,6535,"McLearen Rd and Education Dr",,38.927216,-77.422149,,,,,,1
77492,6532,"19th St and H St",,38.899134,-77.043562,,,,,,1
77493,3662,"Towerview Rd and McLearen Rd",,38.930490,-77.425440,,,,,,1
77494,3039,"13873 Park Center Rd",,38.934300,-77.427570,,,,,,1
77495,1895,"8717 Fort Hunt Rd",,38.721140,-77.060910,,,,,,1
77496,3037,"14077 Park Center Rd",,38.939800,-77.427850,,,,,,1
77497,2753,"Mclearen Rd and Towerview Rd",,38.929420,-77.425890,,,,,,1
77498,3038,"13983 Park Center Rd",,38.936590,-77.427710,,,,,,1
77499,2754,"Mclearen Rd and Towerview Rd",,38.929790,-77.425920,,,,,,1
77500,6531,"18th St and G St",,38.898128,-77.041589,,,,,,1
77501,6548,"Metro Pentagon Bay L6",,38.868342,-77.054104,,,,,,1
77502,1127,"Franconia Rd and Fleet Dr",,38.780243,-77.155927,,,,,,1
77503,6568,"Silverbrook Rd and Power House Rd",,38.713058,-77.231582,,,,,,1
77504,6567,"Silverbrook Rd and Power House Rd",,38.713495,-77.231604,,,,,,1
77505,2441,"International Dr and Greensboro Dr",,38.923973,-77.226538,,,,,,1
77506,6578,"7000 Newington Road",,38.738728,-77.185111,,,,,,0
77507,6574,"Amherst Ave and Calamo St",,38.775441,-77.184529,,,,,,1
77509,6573,"Amherst Ave and Springfield Boulevard",,38.777736,-77.185507,,,,,,1
77510,6566,"Westfields Blvd and Park Meadow Dr",,38.876558,-77.440446,,,,,,1
77511,6563,"Herndon Parkway and Dranesville Rd",,38.982790,-77.377586,,,,,,1
77512,3818,"Wiehle Ave and North Shore Dr",,38.957406,-77.334796,,,,,,1
77515,6380,"Air + Space Museum Pkwy and Wall Rd",,38.915473,-77.423678,,,,,,1
77519,6582,"Jeff Todd Way and Mill Towns Ct",,38.720287,-77.134580,,,,,,1
77520,6556,"Park St and Adahi Rd",,38.893318,-77.249593,,,,,,1
77522,6555,"Park St and Mchenry St",,38.891647,-77.248377,,,,,,1
77523,6611,"Park St and Patrick St",,38.888827,-77.243638,,,,,,1
77524,6561,"Center St - opposite of Vienna Town Hall",,38.900911,-77.264314,,,,,,1
77525,6551,"Park St and Adahi Rd",,38.893309,-77.249709,,,,,,1
77526,6558,"Park St and Moore Ave",,38.897450,-77.254886,,,,,,1
77527,6552,"Park St and McHenry St",,38.891683,-77.248563,,,,,,1
77528,6554,"Lee Highway and Merrilee Dr",,38.874153,-77.231529,,,,,,1
77529,6559,"Park St and Battle Ct",,38.899650,-77.257766,,,,,,1
77531,6560,"Mill St and Vienna Community Ctr.",,38.900226,-77.260185,,,,,,1
77532,6553,"Lee Hwy and Eskirdge Rd (EB)",,38.873912,-77.231425,,,,,,1
77533,6557,"Park St and Elmar Dr",,38.896412,-77.253516,,,,,,1
77535,6583,"Telegraph Rd and Jeff Todd Way Wb",,38.744321,-77.150096,,,,,,1
77536,6584,"Telegraph Rd and Hilltop Village Center",,38.741523,-77.161420,,,,,,1
77537,6550,"Mill St at Vienna Community Ctr",,38.900065,-77.260057,,,,,,1
77539,6581,"Jeff Todd Way and Mill Towns Ct",,38.720180,-77.134720,,,,,,1
77540,6549,"Center St and Vienna Town Hall",,38.900831,-77.264303,,,,,,1
77543,6586,"Bren Mar Dr and Indian Run Pkwy",,38.799457,-77.149318,,,,,,1
77544,6588,"Bren Mar Dr and Edsall Rd",,38.802168,-77.148910,,,,,,1
77545,6585,"Bren Mar Dr and Edsall Rd",,38.802230,-77.148759,,,,,,1
77546,6613,"Beulah Rd Ne and Nelson Dr Ne",,38.910983,-77.263818,,,,,,1
77550,6587,"Bren Mar Dr and Indian Run Pkwy",,38.799333,-77.149772,,,,,,1
77555,6580,"Jeff Todd Way and Telegraph Rd",,38.743961,-77.149833,,,,,,1
77556,2530,"Kingstowne Village Pkwy and Summer Ridge Rd",,38.760183,-77.143483,,,,,,1
77557,6290,"Park St and Battle Ct",,38.899633,-77.257894,,,,,,1
77558,6291,"Park St and Moore Ave",,38.897441,-77.255049,,,,,,1
77559,1858,"Electric Ave and Central Ave",,38.899786,-77.231270,,,,,,1
77560,4141,"Chain Bridge Rd and Hill Rd",,38.882797,-77.293438,,,,,,1
77561,6619,"Creek Crossing Rd and Avis Ct",,38.917815,-77.257464,,,,,,1
77563,6620,"S Kings Hwy and Southgate Dr",,38.775151,-77.088700,,,,,,1
77564,6622,"Jeff Todd Way and Pole R",,38.723101,-77.136099,,,,,,1
77565,6014,"Machen Rd and Rosy Ln",,38.835225,-77.439751,,,,,,1
77567,6621,"Jeff Todd Way and Pole Rd",,38.723330,-77.136613,,,,,,1
77568,6832,"Pohick Rd and Lagrange St",,38.718913,-77.207890,,,,,,2
77569,6833,"Pohick Rd and Lagrange St",,38.719010,-77.207611,,,,,,2
77570,6837,"Westpark Dr and Greensboro Dr",,38.925209,-77.233422,,,,,,2
77575,1193,"Huntington Metro North Bay C",,38.795365,-77.075010,,,,,,0
77582,6931,"Centreville Rd and Arrowbrook Center Dr",,38.953789,-77.407365,,,,,,2
77583,6862,"Dranesville Rd and Ridgegate Dr",,38.988187,-77.376856,,,,,,2
77589,6861,"Dranesville Rd and Ridgegate Dr",,38.988205,-77.377158,,,,,,2
77593,6930,"Centreville Rd and Woodland Park Rd",,38.953512,-77.407249,,,,,,2
77596,3485,"Stringfellow Rd and Stream Valley Dr",,38.878178,-77.409004,,,,,,2
77603,6814,"D Street and 9th St SW",,38.884908,-77.023716,,,,,,2
77605,6932,"Constitution Ave and 12th St SW",,38.892195,-77.029037,,,,,,2
77606,6933,"Constitution Ave and 12th St",,38.891986,-77.027117,,,,,,2
77607,6950,"Springfield Center Dr Opp Tsa",,38.766795,-77.173761,,,,,,0
77609,5529,"Dolley Madison and Dunaway",,38.943100,-77.154740,,,,,,0
77610,5516,"Dolley Madison and Lynwood Hill",,38.942340,-77.157520,,,,,,0
77611,5512,"Dolley Madison and Kurtz",,38.940850,-77.173160,,,,,,0
77612,5513,"Dolley Madison and Buchanan",,38.941850,-77.169610,,,,,,0
77613,7065,"Fairfax County Parkwy At Liberty Dr (Museum Of Army)",,38.721345,-77.173248,,,,,,0
77616,5533,"Dolley Madison and Buchanan",,38.942080,-77.169750,,,,,,0
77617,5531,"Dolley Madison and Ballantrae",,38.942290,-77.159820,,,,,,0
77618,5517,"Dolley Madison and Dunaway",,38.942820,-77.154590,,,,,,0
77619,1182,"Franconia-Springfield Metro Bay D",,38.766699,-77.169208,,,,,,0
77620,5518,"Dolley Madison and Potomac School",,38.943130,-77.152470,,,,,,0
77621,5514,"Dolley Madison and Outlet",,38.942490,-77.165750,,,,,,0
77622,5515,"Dolley Madison and Ballantrae",,38.941970,-77.160810,,,,,,0
77624,6901,"Museum Of The Army",,38.722059,-77.169704,,,,,,0
77625,6838,"CIA Langley",,38.947760,-77.145893,,,,,,2
77626,1181,"Franconia-Springfield Metro Bay C",,38.766714,-77.169536,,,,,,0
77627,6420,"Northern Virginia Community College",,38.763845,-77.174784,,,,,,0
77628,5530,"Dolley Madison and Lynwood Hill",,38.942410,-77.158590,,,,,,0
77629,5532,"Dolley Madison and Waverly",,38.942760,-77.165700,,,,,,0
77638,5951,"Stringfellow Rd Park and Ride - Bay C",,38.853044,-77.404056,,,,,,2
77646,5528,"Dolley Madison and Georgetown",,38.943702,-77.151090,,,,,,0
77647,5535,"Dolley Madison Blvd and Madison McLean Dr",,38.941046,-77.173592,,,,,,2
77649,3271,"Northern Virginia Community Co",,38.762758,-77.177011,,,,,,0
77651,6946,"Springfield Hilton",,38.776994,-77.177819,,,,,,0
77653,7168,"Metropolitan Center Dr and Metropoloitan Center Dr",,38.769029,-77.178503,,,,,,0
77655,6947,"Loisdale Ct and 6564",,38.775114,-77.178582,,,,,,0
77656,6942,"Walker Lane At 6363",,38.769303,-77.156695,,,,,,0
77657,7167,"Metropolitan Center Dr and Metropolitan Center Dr",,38.768957,-77.178166,,,,,,0
77658,5741,"Loisdale Ct and Loisdale Rd",,38.775197,-77.178416,,,,,,0
77659,6945,"Loisdale Ct and Springfield Hilton",,38.777005,-77.178411,,,,,,0
77660,6941,"Walker Ln and Beulah St",,38.769279,-77.154384,,,,,,0
77661,5743,"Loisdale Ct and Comfort Inn",,38.776331,-77.178532,,,,,,0
77663,7155,"Wiehle Ave and Baron Cameron Ave",,38.974187,-77.333736,,,,,,0
77667,7156,"Wiehle Ave and Baron Cameron Ave",,38.974196,-77.334038,,,,,,0
77679,3303,"Sunset Hills Rd and Ffx County Pkwy",,38.953855,-77.363189,,,,,,1
77680,5011,"Sully Station Dr and Harvest Ct",,38.866678,-77.459309,,,,,,1
77681,1596,"Centreville Rd and Mclearen Rd",,38.923141,-77.416895,,,,,,1
77685,6949,"Springfield Center Dr and Tsa",,38.766558,-77.173815,,,,,,0
77687,6943,"Walker Lane At 6354 Opp Innova",,38.768511,-77.160540,,,,,,0
77689,6944,"Springfield Tc Opp Frontier Garage",,38.773212,-77.173325,,,,,,0
77691,4854,"Annandale and Arlington",,38.870480,-77.174730,,,,,,0
77692,5265,"Olley and Nester",,38.836850,-77.267080,,,,,,0
77693,5269,"Little River and Taylor",,38.839780,-77.262310,,,,,,0
77694,5228,"Wakefield Chapel and Banff",,38.826400,-77.239400,,,,,,0
77695,3772,"Westmoreland and 31St",,38.896550,-77.168079,,,,,,0
77696,6998,"Braeburn Dr and Pontiac Dr",,38.822933,-77.250160,,,,,,0
77697,4868,"Annandale and Blundell",,38.857190,-77.184900,,,,,,0
77698,5236,"Braeburn and Federal",,38.821100,-77.243060,,,,,,0
77699,5263,"Olley and Shari",,38.834680,-77.267540,,,,,,0
77700,5238,"Braeburn and Regor",,38.822170,-77.244440,,,,,,0
77701,4849,"Annandale and Brice",,38.877630,-77.173300,,,,,,0
77702,6959,"Washington St and Great Falls St",,38.883947,-77.168882,,,,,,0
77703,5331,"Pimmit and Howard",,38.904690,-77.198630,,,,,,0
77704,5314,"Little River and Duncan",,38.836120,-77.230570,,,,,,0
77705,5348,"Griffith and Cherri",,38.909390,-77.199110,,,,,,0
77706,5501,"Chain Bridge and Dolly Madson",,38.939790,-77.174790,,,,,,0
77707,5322,"Little River and Prince William",,38.840070,-77.262320,,,,,,0
77708,5260,"Braeburn Dr and 42226",,38.830850,-77.265710,,,,,,0
77709,3773,"Westmoreland and 30Th",,38.895355,-77.167546,,,,,,0
77710,5357,"Idylwood and Barbour",,38.898260,-77.202830,,,,,,0
77711,5343,"Lisle and Fisher",,38.911960,-77.210890,,,,,,0
77712,6995,"Idyl Lane + Idlywood Rd",,38.896939,-77.206439,,,,,,0
77713,6999,"Little River Turnpike and Iva Lane",,38.837863,-77.247541,,,,,,0
77714,4844,"Annandale and Barrett",,38.865940,-77.175170,,,,,,0
77715,5422,"Anderson and Dartford",,38.921946,-77.200528,,,,,,0
77716,5407,"Anderson and Colshire",,38.924161,-77.201311,,,,,,0
77717,5339,"Griffith and Lisle",,38.915510,-77.204800,,,,,,0
77718,5423,"Anderson and Colshire",,38.924449,-77.201424,,,,,,0
77719,5232,"Wakefield Chapel and Braeburn",,38.820810,-77.238460,,,,,,0
77720,5245,"Braeburn and Willet",,38.822180,-77.255490,,,,,,0
77721,5351,"Pimmit and Howard",,38.903390,-77.200290,,,,,,0
77722,5209,"Duncan Dr and Little River Tpk",,38.835390,-77.231230,,,,,,0
77723,5335,"Griffith and Friden",,38.911650,-77.200130,,,,,,0
77724,5328,"Pimmit and Los Pueblos",,38.900780,-77.205250,,,,,,0
77725,5308,"Little River and High",,38.828210,-77.183230,,,,,,0
77726,4836,"Annandale and Brandy",,38.853743,-77.194325,,,,,,0
77727,5183,"Heritage and Little River",,38.832170,-77.210710,,,,,,0
77728,5358,"Idylwood and Timberock",,38.899270,-77.201180,,,,,,0
77729,5503,"Chain Bridge and Brawner",,38.936010,-77.175980,,,,,,0
77730,5271,"Little River and Guinea",,38.838415,-77.251586,,,,,,0
77731,5216,"Duncan and Mockingbird",,38.828700,-77.228810,,,,,,0
77732,5354,"Pimmit and Los Pueblos",,38.900330,-77.205600,,,,,,0
77733,4856,"Annandale and Barrett",,38.866342,-77.175101,,,,,,0
77734,5189,"Patriot and Nathan Hale",,38.825860,-77.217010,,,,,,0
77735,5214,"Duncan Dr and Holborn Av",,38.831630,-77.229630,,,,,,0
77736,5345,"Lisle and Griffith",,38.915440,-77.205090,,,,,,0
77737,6994,"Griffith Rd and Pimmit Rd",,38.907608,-77.197959,,,,,,0
77738,5274,"Little River and Wakefield Chapel",,38.836810,-77.239370,,,,,,0
77739,5211,"Duncan and Branch",,38.834020,-77.230690,,,,,,0
77740,3771,"Westmoreland and 28Th",,38.892782,-77.166295,,,,,,0
77741,3780,"Westmoreland and Williamsburg",,38.894627,-77.167074,,,,,,0
77742,6972,"Lee Highway and Westmoreland St",,38.886734,-77.163040,,,,,,0
77743,4843,"Annandale and Gouthier",,38.863830,-77.176410,,,,,,0
77744,5221,"Toll House and Duncan",,38.825260,-77.230520,,,,,,0
77745,5332,"Pimmit and Paxton",,38.906380,-77.198840,,,,,,0
77746,6978,"Roosevelt Boul and Oakwood Apts.",,38.876269,-77.153220,,,,,,0
77747,3764,"Westmoreland and Gordon",,38.899517,-77.169381,,,,,,0
77748,5212,"Duncan and Branch",,38.834070,-77.230580,,,,,,0
77749,7000,"Little River Turnpike and Guinea Rd",,38.838737,-77.251841,,,,,,0
77750,6974,"Sycamore St and Lee Highway",,38.890026,-77.156439,,,,,,0
77751,5356,"Idyl and Idylwood",,38.896950,-77.206640,,,,,,0
77752,5304,"Little River and Old Columbia",,38.825260,-77.173180,,,,,,0
77753,6988,"Washington Boul and 25Th St N",,38.890232,-77.163257,,,,,,0
77754,5748,"Idylwood and Mclean Park",,38.899540,-77.201160,,,,,,0
77755,7001,"Braeburn Dr and Ponderosa Dr",,38.823415,-77.245705,,,,,,0
77756,5229,"Wakefield Chapel and Banff",,38.826460,-77.239250,,,,,,0
77757,5408,"Anderson and Dartford",,38.921844,-77.200646,,,,,,0
77758,5244,"Braeburn and Willet",,38.822460,-77.255190,,,,,,0
77759,5283,"Little River and Conwell",,38.826240,-77.177650,,,,,,0
77760,5319,"Little River and Pineland",,38.838190,-77.247900,,,,,,0
77761,5307,"Little River and Roberts",,38.827220,-77.179740,,,,,,0
77762,4830,"Annandale and Franklin",,38.845140,-77.201900,,,,,,0
77763,3775,"Westmoreland and 29Th",,38.893909,-77.166810,,,,,,0
77764,5240,"Braeburn and Ponderosa",,38.823160,-77.245220,,,,,,0
77765,5419,"Magarity Rd and Griffith Rd",,38.917420,-77.206476,,,,,,0
77766,7229,"Annadale Rd and Dauphine Dr",,38.854872,-77.191399,,,,,,0
77767,5420,"Magarity and Peabody",,38.918866,-77.204055,,,,,,0
77768,6965,"Annadale Rd and Gouthier Rd",,38.864186,-77.176355,,,,,,0
77769,5355,"Pimmit and Idyl",,38.898950,-77.206170,,,,,,0
77770,5251,"Braeburn Dr and Guinea Rd",,38.821710,-77.260500,,,,,,0
77771,6969,"Washington St and Park Ave",,38.883173,-77.169816,,,,,,0
77772,5249,"Braeburn and Springbrook",,38.821980,-77.256470,,,,,,0
77773,4871,"Annandale and Kimberly",,38.853840,-77.194590,,,,,,0
77774,4869,"Annandale Rd and Graham Rd",,38.855800,-77.189820,,,,,,0
77775,3777,"Westmoreland and Thirth Third",,38.898412,-77.168985,,,,,,0
77776,4838,"Annandale and Slade Run",,38.856990,-77.185330,,,,,,0
77777,5234,"Braeburn and Philadelphia",,38.820194,-77.240614,,,,,,0
77778,4832,"Annandale and Mason",,38.849770,-77.201550,,,,,,0
77779,5187,"Patriot and Briarwood North",,38.827720,-77.215670,,,,,,0
77780,5220,"Duncan and Briar Creek",,38.826200,-77.229910,,,,,,0
77781,7227,"Annadale Rd and Beechtree Dr",,38.857708,-77.179814,,,,,,0
77782,5258,"Braeburn and Kilbourne",,38.829960,-77.264350,,,,,,0
77783,5327,"Pimmit and Idyl",,38.898960,-77.205980,,,,,,0
77784,6968,"Washington St and Broad St",,38.882035,-77.171194,,,,,,0
77785,5417,"Magarity Rd and Ware Rd",,38.915240,-77.210054,,,,,,0
77786,4827,"Annandale and Beverely Manor",,38.837172,-77.198295,,,,,,0
77787,3778,"Westmoreland and Thirty Third",,38.898115,-77.168707,,,,,,0
77788,5347,"Griffith and Dexter",,38.911400,-77.200120,,,,,,0
77789,5352,"Pimmit and Leesburg",,38.902960,-77.202490,,,,,,0
77790,5262,"Braeburn and Ashmeade",,38.833370,-77.266720,,,,,,0
77791,5247,"Braeburn and Valerie",,38.822120,-77.258190,,,,,,0
77792,4873,"Annandale and Sheffield",,38.853140,-77.197990,,,,,,0
77793,3766,"Westmoreland and Moly",,38.901704,-77.170956,,,,,,0
77794,5233,"Braeburn and King Richard",,38.820450,-77.238480,,,,,,0
77795,5277,"Little River and Pineridge",,38.835280,-77.224320,,,,,,0
77796,5411,"Magarity Rd and Tremayne Pl",,38.918032,-77.205763,,,,,,0
77797,4841,"Annandale and Beechview",,38.859190,-77.178730,,,,,,0
77798,3769,"Westmoreland and Roosevelt",,38.899689,-77.169264,,,,,,0
77799,6973,"Lee Highway and Washington Boul",,38.888609,-77.160215,,,,,,0
77800,5218,"Duncan and Briar Creek",,38.826780,-77.229640,,,,,,0
77801,7230,"Annadale Rd and James Lee St",,38.874432,-77.174403,,,,,,0
77802,5254,"Braeburn and Kristin",,38.826950,-77.261390,,,,,,0
77803,5321,"Little River and Glenbrook",,38.839420,-77.256480,,,,,,0
77804,5219,"Duncan and Briar Creek",,38.825800,-77.229820,,,,,,0
77805,7239,"Magerty Rd and Enola St",,38.911990,-77.214157,,,,,,0
77806,4848,"Annandale and Sampson",,38.875590,-77.174340,,,,,,0
77807,4829,"Annandale and Wayne",,38.843570,-77.200700,,,,,,0
77808,5413,"Magarity and Kennedy",,38.913914,-77.212601,,,,,,0
77809,6964,"Annadale Rd + Hillwood Rd",,38.879024,-77.173313,,,,,,0
77810,6987,"Washington Boul and Lee Highway",,38.888594,-77.161379,,,,,,0
77811,5412,"Magarity Rd and Lusby Pl",,38.916098,-77.208976,,,,,,0
77812,6975,"Sycamore St and Washington Boul",,38.887751,-77.156402,,,,,,0
77813,4855,"Annandale and Arlington",,38.869008,-77.174784,,,,,,0
77814,5317,"Little River and Wakefield",,38.837530,-77.242770,,,,,,0
77815,5330,"Pimmit and Howard",,38.903240,-77.200500,,,,,,0
77816,6979,"Roosevelt Boudl and Wilson Boul",,38.874063,-77.152544,,,,,,0
77817,5246,"Braeburn and Springbrook",,38.821832,-77.256747,,,,,,0
77818,4825,"Annandale and Poplar",,38.833900,-77.197170,,,,,,0
77819,5256,"Braeburn and Kristin",,38.826730,-77.260940,,,,,,0
77820,4853,"Annandale and Jefferson",,38.871950,-77.174640,,,,,,0
77821,4852,"Annandale and James Lee",,38.874290,-77.174540,,,,,,0
77822,5336,"Griffith and Burfoot",,38.912700,-77.200620,,,,,,0
77823,4881,"Annandale and Markham",,38.834030,-77.197470,,,,,,0
77824,4826,"Annandale and Farr",,38.835990,-77.197910,,,,,,0
77825,4872,"Annandale and Hockett",,38.853640,-77.196360,,,,,,0
77826,4879,"Annandale and Walton",,38.839190,-77.199110,,,,,,0
77827,7234,"Bradburn Dr and Hilyer St",,38.827657,-77.262178,,,,,,0
77828,5690,"Annandale and Gallows",,38.841483,-77.199644,,,,,,0
77829,4867,"Annandale and Blue Heron",,38.857610,-77.181640,,,,,,0
77830,2703,"Little River and Pinecrest Vista",,38.824470,-77.169830,,,,,,0
77831,4835,"Annandale and Hockett",,38.853490,-77.196450,,,,,,0
77832,5257,"Braeburn and Kilbourne",,38.829990,-77.264110,,,,,,0
77833,5279,"Little River and John Marr",,38.829240,-77.189530,,,,,,0
77834,5275,"Little River and Lake",,38.836160,-77.234920,,,,,,0
77835,5409,"Magarity and Anderson",,38.921071,-77.200524,,,,,,0
77836,4877,"Annandale and Franklin",,38.845160,-77.202140,,,,,,0
77837,5280,"Little River and Hillbrook",,38.828480,-77.185700,,,,,,0
77838,5213,"Duncan Dr and Holborn Av",,38.831500,-77.229720,,,,,,0
77839,5311,"Little River and Backlick",,38.830120,-77.193640,,,,,,0
77840,5231,"Wakefield Chapel and Georgian",,38.822970,-77.239250,,,,,,0
77841,4866,"Annandale and Beachtree",,38.857820,-77.179930,,,,,,0
77842,5421,"Magarity and Tillman",,38.920868,-77.200581,,,,,,0
77843,4864,"Annandale and Kenfig",,38.861080,-77.178810,,,,,,0
77844,6997,"Nvcc On Lake Dr",,38.835336,-77.237258,,,,,,0
77845,4850,"Annandale and Scipio",,38.877310,-77.173730,,,,,,0
77846,6986,"Washington Boul and Sycamore St",,38.887631,-77.158195,,,,,,0
77847,5329,"Pimmit and Leesburg",,38.902950,-77.202220,,,,,,0
77848,5334,"Griffith and Cherri",,38.909120,-77.198820,,,,,,0
77849,5284,"Little River and Columbia",,38.825310,-77.174530,,,,,,0
77850,6984,"Sycamore St and 17Th St",,38.882599,-77.154901,,,,,,0
77851,4831,"Annandale and Masonville",,38.847868,-77.201905,,,,,,0
77852,5223,"Toll House and Holborn",,38.824610,-77.234150,,,,,,0
